id,text,created_at,user_id,sentiment,cleaned_text,text_length,word_count,hashtag_count,hashtags,mention_count,mentions,url_count,exclamation_count,question_count,emoji_count,positive_word_count,negative_word_count,sentiment_score,sentiment_prediction,sentiment_confidence,sentiment_scores,negative_score,neutral_score,positive_score
tweet_004268,"This is extremely terrible, worst experience ever! 😠 #bad #hate #test",2025-07-03 05:47:54.579217,user_9083,negative,"this is extremely terrible, worst experience ever! 😠 bad hate test",66,11,3,"['#bad', '#hate', '#test']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_004269,I'm so frustrated with this service! 😤 #frustrated #bad #twitter,2025-08-01 01:03:54.579275,user_1626,negative,i'm so frustrated with this service! 😤 frustrated bad twitter,61,10,3,"['#frustrated', '#bad', '#twitter']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_004270,"The weather is nice today, feeling good! ☀️ #weather #happy #random",2025-07-28 05:29:54.579333,user_7568,positive,"the weather is nice today, feeling good! ☀️ weather happy random",64,11,3,"['#weather', '#happy', '#random']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_004271,Wonderful day at the beach! 🏖️ #beach #wonderful #test,2025-07-16 08:21:54.579392,user_7142,positive,wonderful day at the beach! 🏖️ beach wonderful test,51,9,3,"['#beach', '#wonderful', '#test']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_004272,I'm so frustrated with this service! 😤 #frustrated #bad #random,2025-07-16 08:20:54.579450,user_7471,negative,i'm so frustrated with this service! 😤 frustrated bad random,60,10,3,"['#frustrated', '#bad', '#random']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_004273,"Great movie, highly recommend! 🎬 #movie #recommend #twitter",2025-07-24 23:21:54.579508,user_8462,positive,"great movie, highly recommend! 🎬 movie recommend twitter",56,8,3,"['#movie', '#recommend', '#twitter']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_004274,I'm disappointed with the quality 😞 #disappointed #test,2025-07-21 07:40:54.579565,user_4458,negative,i'm disappointed with the quality 😞 disappointed test,53,8,2,"['#disappointed', '#test']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_004275,This app is so buggy and slow! 😡 #buggy #slow #twitter,2025-07-21 19:27:54.579621,user_8220,negative,this app is so buggy and slow! 😡 buggy slow twitter,51,11,3,"['#buggy', '#slow', '#twitter']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004276,"The weather is nice today, feeling good! ☀️ #weather #happy #test",2025-07-15 08:07:54.579677,user_4231,positive,"the weather is nice today, feeling good! ☀️ weather happy test",62,11,3,"['#weather', '#happy', '#test']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_004277,I'm so frustrated with this service! 😤 #frustrated #bad #sample,2025-07-26 09:56:54.579734,user_6453,negative,i'm so frustrated with this service! 😤 frustrated bad sample,60,10,3,"['#frustrated', '#bad', '#sample']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_004278,Amazing concert last night! 🎵 #concert #amazing #random,2025-07-22 23:21:54.579793,user_5856,positive,amazing concert last night! 🎵 concert amazing random,52,8,3,"['#concert', '#amazing', '#random']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_004279,I'm disappointed with the quality 😞 #disappointed #data,2025-07-13 11:21:54.579852,user_4570,negative,i'm disappointed with the quality 😞 disappointed data,53,8,2,"['#disappointed', '#data']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_004280,This food is delicious! 🍕 #food #yummy #sample,2025-07-28 14:42:54.579909,user_2901,positive,this food is delicious! 🍕 food yummy sample,43,8,3,"['#food', '#yummy', '#sample']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004281,I'm so frustrated with this service! 😤 #frustrated #bad #data,2025-07-12 08:38:54.579965,user_3068,negative,i'm so frustrated with this service! 😤 frustrated bad data,58,10,3,"['#frustrated', '#bad', '#data']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_004282,I'm so frustrated with this service! 😤 #frustrated #bad #random,2025-07-22 05:28:54.580025,user_8688,negative,i'm so frustrated with this service! 😤 frustrated bad random,60,10,3,"['#frustrated', '#bad', '#random']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_004283,Amazing concert last night! 🎵 #concert #amazing #random,2025-07-07 04:06:54.580082,user_4221,positive,amazing concert last night! 🎵 concert amazing random,52,8,3,"['#concert', '#amazing', '#random']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_004284,I'm disappointed with the quality 😞 #disappointed #twitter,2025-07-08 21:04:54.580138,user_2067,negative,i'm disappointed with the quality 😞 disappointed twitter,56,8,2,"['#disappointed', '#twitter']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_004285,This food is delicious! 🍕 #food #yummy #test,2025-07-27 17:27:54.580194,user_9147,positive,this food is delicious! 🍕 food yummy test,41,8,3,"['#food', '#yummy', '#test']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004286,This app is so buggy and slow! 😡 #buggy #slow #data,2025-07-06 15:18:54.580250,user_3351,negative,this app is so buggy and slow! 😡 buggy slow data,48,11,3,"['#buggy', '#slow', '#data']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004287,"Great movie, highly recommend! 🎬 #movie #recommend #data",2025-07-03 16:07:54.580307,user_3482,positive,"great movie, highly recommend! 🎬 movie recommend data",53,8,3,"['#movie', '#recommend', '#data']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_004288,This app is so buggy and slow! 😡 #buggy #slow #sample,2025-07-24 02:27:54.580366,user_2682,negative,this app is so buggy and slow! 😡 buggy slow sample,50,11,3,"['#buggy', '#slow', '#sample']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004289,I quite love this new product! It's amazing! 😍 #awesome #quite loveit #random,2025-07-07 04:30:54.580425,user_2215,positive,i quite love this new product! it's amazing! 😍 awesome quite loveit random,74,13,3,"['#awesome', '#quite', '#random']",0,[],0,2,0,1,1,0,1,positive,0.46153846153846156,"{'negative': 0.2692307692307692, 'neutral': 0.2692307692307692, 'positive': 0.46153846153846156}",0.2692307692307692,0.2692307692307692,0.46153846153846156
tweet_004290,Amazing concert last night! 🎵 #concert #amazing #data,2025-07-25 15:26:54.580483,user_4136,positive,amazing concert last night! 🎵 concert amazing data,50,8,3,"['#concert', '#amazing', '#data']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_004291,I'm so frustrated with this service! 😤 #frustrated #bad #sample,2025-07-09 00:25:54.580539,user_8209,negative,i'm so frustrated with this service! 😤 frustrated bad sample,60,10,3,"['#frustrated', '#bad', '#sample']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_004292,I'm disappointed with the quality 😞 #disappointed #test,2025-07-28 17:00:54.580598,user_6267,negative,i'm disappointed with the quality 😞 disappointed test,53,8,2,"['#disappointed', '#test']",0,[],0,0,0,1,0,0,0,negative,0.5,"{'negative': 0.5, 'neutral': 0.25, 'positive': 0.25}",0.5,0.25,0.25
tweet_004293,This food is delicious! 🍕 #food #yummy #twitter,2025-07-25 09:01:54.580654,user_2097,positive,this food is delicious! 🍕 food yummy twitter,44,8,3,"['#food', '#yummy', '#twitter']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004294,I so love this new product! It's amazing! 😍 #awesome #so loveit #test,2025-07-16 20:36:54.580712,user_8825,positive,i so love this new product! it's amazing! 😍 awesome so loveit test,66,13,3,"['#awesome', '#so', '#test']",0,[],0,2,0,1,1,0,1,positive,0.46153846153846156,"{'negative': 0.2692307692307692, 'neutral': 0.2692307692307692, 'positive': 0.46153846153846156}",0.2692307692307692,0.2692307692307692,0.46153846153846156
tweet_004295,"Great movie, highly recommend! 🎬 #movie #recommend #random",2025-07-11 01:43:54.580771,user_3470,positive,"great movie, highly recommend! 🎬 movie recommend random",55,8,3,"['#movie', '#recommend', '#random']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_004296,"Great movie, highly recommend! 🎬 #movie #recommend #sample",2025-07-02 17:11:54.580827,user_9167,positive,"great movie, highly recommend! 🎬 movie recommend sample",55,8,3,"['#movie', '#recommend', '#sample']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_004297,Amazing concert last night! 🎵 #concert #amazing #twitter,2025-07-15 06:09:54.580883,user_9924,positive,amazing concert last night! 🎵 concert amazing twitter,53,8,3,"['#concert', '#amazing', '#twitter']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_004298,Wonderful day at the beach! 🏖️ #beach #wonderful #twitter,2025-07-19 03:35:54.580940,user_8898,positive,wonderful day at the beach! 🏖️ beach wonderful twitter,54,9,3,"['#beach', '#wonderful', '#twitter']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_004299,I'm so frustrated with this service! 😤 #frustrated #bad #twitter,2025-07-09 22:15:54.580999,user_2187,negative,i'm so frustrated with this service! 😤 frustrated bad twitter,61,10,3,"['#frustrated', '#bad', '#twitter']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_004300,This app is so buggy and slow! 😡 #buggy #slow #test,2025-07-23 16:58:54.581056,user_9925,negative,this app is so buggy and slow! 😡 buggy slow test,48,11,3,"['#buggy', '#slow', '#test']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004301,Wonderful day at the beach! 🏖️ #beach #wonderful #test,2025-07-25 12:04:54.581113,user_9231,positive,wonderful day at the beach! 🏖️ beach wonderful test,51,9,3,"['#beach', '#wonderful', '#test']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_004302,"Great movie, highly recommend! 🎬 #movie #recommend #sample",2025-07-23 09:59:54.581169,user_5931,positive,"great movie, highly recommend! 🎬 movie recommend sample",55,8,3,"['#movie', '#recommend', '#sample']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_004303,"This is quite terrible, worst experience ever! 😠 #bad #hate #data",2025-07-30 15:07:54.581227,user_4408,negative,"this is quite terrible, worst experience ever! 😠 bad hate data",62,11,3,"['#bad', '#hate', '#data']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_004304,This food is delicious! 🍕 #food #yummy #sample,2025-07-06 16:29:54.581284,user_3013,positive,this food is delicious! 🍕 food yummy sample,43,8,3,"['#food', '#yummy', '#sample']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004305,This app is so buggy and slow! 😡 #buggy #slow #twitter,2025-07-04 21:48:54.581343,user_8246,negative,this app is so buggy and slow! 😡 buggy slow twitter,51,11,3,"['#buggy', '#slow', '#twitter']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004306,Amazing concert last night! 🎵 #concert #amazing #sample,2025-07-23 00:49:54.581399,user_8041,positive,amazing concert last night! 🎵 concert amazing sample,52,8,3,"['#concert', '#amazing', '#sample']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_004307,Wonderful day at the beach! 🏖️ #beach #wonderful #random,2025-07-21 19:08:54.581458,user_3371,positive,wonderful day at the beach! 🏖️ beach wonderful random,53,9,3,"['#beach', '#wonderful', '#random']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_004308,This food is delicious! 🍕 #food #yummy #data,2025-07-09 11:06:54.581514,user_9838,positive,this food is delicious! 🍕 food yummy data,41,8,3,"['#food', '#yummy', '#data']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004309,This food is delicious! 🍕 #food #yummy #random,2025-07-18 22:54:54.581570,user_9430,positive,this food is delicious! 🍕 food yummy random,43,8,3,"['#food', '#yummy', '#random']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004310,This app is so buggy and slow! 😡 #buggy #slow #data,2025-07-27 19:19:54.581626,user_8942,negative,this app is so buggy and slow! 😡 buggy slow data,48,11,3,"['#buggy', '#slow', '#data']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004311,Wonderful day at the beach! 🏖️ #beach #wonderful #sample,2025-07-15 13:19:54.581682,user_2126,positive,wonderful day at the beach! 🏖️ beach wonderful sample,53,9,3,"['#beach', '#wonderful', '#sample']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_004312,I quite love this new product! It's amazing! 😍 #awesome #quite loveit #data,2025-07-30 00:31:54.581742,user_7415,positive,i quite love this new product! it's amazing! 😍 awesome quite loveit data,72,13,3,"['#awesome', '#quite', '#data']",0,[],0,2,0,1,1,0,1,positive,0.46153846153846156,"{'negative': 0.2692307692307692, 'neutral': 0.2692307692307692, 'positive': 0.46153846153846156}",0.2692307692307692,0.2692307692307692,0.46153846153846156
tweet_004313,"Great movie, highly recommend! 🎬 #movie #recommend #twitter",2025-07-07 04:29:54.581802,user_7032,positive,"great movie, highly recommend! 🎬 movie recommend twitter",56,8,3,"['#movie', '#recommend', '#twitter']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_004314,"The weather is nice today, feeling good! ☀️ #weather #happy #test",2025-07-13 09:20:54.581858,user_6930,positive,"the weather is nice today, feeling good! ☀️ weather happy test",62,11,3,"['#weather', '#happy', '#test']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_004315,This food is delicious! 🍕 #food #yummy #data,2025-07-29 11:33:54.581917,user_6837,positive,this food is delicious! 🍕 food yummy data,41,8,3,"['#food', '#yummy', '#data']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004316,Wonderful day at the beach! 🏖️ #beach #wonderful #data,2025-07-27 16:57:54.581973,user_3303,positive,wonderful day at the beach! 🏖️ beach wonderful data,51,9,3,"['#beach', '#wonderful', '#data']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_004317,This food is delicious! 🍕 #food #yummy #twitter,2025-07-08 06:47:54.582029,user_6614,positive,this food is delicious! 🍕 food yummy twitter,44,8,3,"['#food', '#yummy', '#twitter']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004318,Wonderful day at the beach! 🏖️ #beach #wonderful #random,2025-07-11 05:26:54.582087,user_6779,positive,wonderful day at the beach! 🏖️ beach wonderful random,53,9,3,"['#beach', '#wonderful', '#random']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
tweet_004319,This app is so buggy and slow! 😡 #buggy #slow #random,2025-07-23 20:17:54.582145,user_1376,negative,this app is so buggy and slow! 😡 buggy slow random,50,11,3,"['#buggy', '#slow', '#random']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004320,This food is delicious! 🍕 #food #yummy #test,2025-07-11 03:23:54.582201,user_9946,positive,this food is delicious! 🍕 food yummy test,41,8,3,"['#food', '#yummy', '#test']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004321,This food is delicious! 🍕 #food #yummy #random,2025-07-29 12:08:54.582259,user_2658,positive,this food is delicious! 🍕 food yummy random,43,8,3,"['#food', '#yummy', '#random']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004322,This food is delicious! 🍕 #food #yummy #random,2025-07-10 19:24:54.582316,user_3199,positive,this food is delicious! 🍕 food yummy random,43,8,3,"['#food', '#yummy', '#random']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004323,This food is delicious! 🍕 #food #yummy #twitter,2025-07-21 00:32:54.582372,user_8372,positive,this food is delicious! 🍕 food yummy twitter,44,8,3,"['#food', '#yummy', '#twitter']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004324,I'm so frustrated with this service! 😤 #frustrated #bad #random,2025-07-07 07:35:54.582428,user_4903,negative,i'm so frustrated with this service! 😤 frustrated bad random,60,10,3,"['#frustrated', '#bad', '#random']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_004325,"Great movie, highly recommend! 🎬 #movie #recommend #twitter",2025-07-28 19:55:54.582485,user_8981,positive,"great movie, highly recommend! 🎬 movie recommend twitter",56,8,3,"['#movie', '#recommend', '#twitter']",0,[],0,1,0,1,1,0,1,positive,0.2857142857142857,"{'negative': 0.35714285714285715, 'neutral': 0.35714285714285715, 'positive': 0.2857142857142857}",0.35714285714285715,0.35714285714285715,0.2857142857142857
tweet_004326,"The weather is nice today, feeling good! ☀️ #weather #happy #twitter",2025-07-03 19:41:54.582543,user_2511,positive,"the weather is nice today, feeling good! ☀️ weather happy twitter",65,11,3,"['#weather', '#happy', '#twitter']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_004327,I'm so frustrated with this service! 😤 #frustrated #bad #twitter,2025-07-14 10:13:54.582602,user_6128,negative,i'm so frustrated with this service! 😤 frustrated bad twitter,61,10,3,"['#frustrated', '#bad', '#twitter']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_004328,I extremely love this new product! It's amazing! 😍 #awesome #extremely loveit #twitter,2025-07-10 21:54:54.582662,user_7692,positive,i extremely love this new product! it's amazing! 😍 awesome extremely loveit twitter,83,13,3,"['#awesome', '#extremely', '#twitter']",0,[],0,2,0,1,1,0,1,positive,0.46153846153846156,"{'negative': 0.2692307692307692, 'neutral': 0.2692307692307692, 'positive': 0.46153846153846156}",0.2692307692307692,0.2692307692307692,0.46153846153846156
tweet_004329,"This is quite terrible, worst experience ever! 😠 #bad #hate #twitter",2025-07-07 21:01:54.582723,user_6053,negative,"this is quite terrible, worst experience ever! 😠 bad hate twitter",65,11,3,"['#bad', '#hate', '#twitter']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_004330,This app is so buggy and slow! 😡 #buggy #slow #test,2025-07-23 09:00:54.582781,user_8967,negative,this app is so buggy and slow! 😡 buggy slow test,48,11,3,"['#buggy', '#slow', '#test']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004331,This food is delicious! 🍕 #food #yummy #data,2025-07-30 03:26:54.582845,user_9096,positive,this food is delicious! 🍕 food yummy data,41,8,3,"['#food', '#yummy', '#data']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004332,"The weather is nice today, feeling good! ☀️ #weather #happy #data",2025-07-12 23:10:54.582901,user_2886,positive,"the weather is nice today, feeling good! ☀️ weather happy data",62,11,3,"['#weather', '#happy', '#data']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_004333,This app is so buggy and slow! 😡 #buggy #slow #data,2025-07-11 01:06:54.582984,user_1414,negative,this app is so buggy and slow! 😡 buggy slow data,48,11,3,"['#buggy', '#slow', '#data']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004334,This food is delicious! 🍕 #food #yummy #random,2025-07-03 15:20:54.583074,user_6355,positive,this food is delicious! 🍕 food yummy random,43,8,3,"['#food', '#yummy', '#random']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004335,I'm so frustrated with this service! 😤 #frustrated #bad #sample,2025-07-30 03:29:54.583162,user_9872,negative,i'm so frustrated with this service! 😤 frustrated bad sample,60,10,3,"['#frustrated', '#bad', '#sample']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_004336,"The weather is nice today, feeling good! ☀️ #weather #happy #sample",2025-07-16 01:26:54.583235,user_9443,positive,"the weather is nice today, feeling good! ☀️ weather happy sample",64,11,3,"['#weather', '#happy', '#sample']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_004337,"This is extremely terrible, worst experience ever! 😠 #bad #hate #sample",2025-07-19 03:22:54.583294,user_4407,negative,"this is extremely terrible, worst experience ever! 😠 bad hate sample",68,11,3,"['#bad', '#hate', '#sample']",0,[],0,1,0,1,0,2,-2,negative,0.8,"{'negative': 0.8, 'neutral': 0.09999999999999998, 'positive': 0.09999999999999998}",0.8,0.09999999999999998,0.09999999999999998
tweet_004338,This app is so buggy and slow! 😡 #buggy #slow #random,2025-07-08 10:58:54.583370,user_1066,negative,this app is so buggy and slow! 😡 buggy slow random,50,11,3,"['#buggy', '#slow', '#random']",0,[],0,1,0,1,0,0,0,neutral,1.0,"{'negative': 0.0, 'neutral': 1.0, 'positive': 0.0}",0.0,1.0,0.0
tweet_004339,Amazing concert last night! 🎵 #concert #amazing #twitter,2025-07-03 17:39:54.583428,user_5337,positive,amazing concert last night! 🎵 concert amazing twitter,53,8,3,"['#concert', '#amazing', '#twitter']",0,[],0,1,0,1,2,0,2,positive,0.5714285714285714,"{'negative': 0.2142857142857143, 'neutral': 0.2142857142857143, 'positive': 0.5714285714285714}",0.2142857142857143,0.2142857142857143,0.5714285714285714
tweet_004340,I'm so frustrated with this service! 😤 #frustrated #bad #sample,2025-07-02 15:52:54.583487,user_8985,negative,i'm so frustrated with this service! 😤 frustrated bad sample,60,10,3,"['#frustrated', '#bad', '#sample']",0,[],0,1,0,1,0,3,-3,negative,0.6,"{'negative': 0.6, 'neutral': 0.2, 'positive': 0.2}",0.6,0.2,0.2
tweet_004341,"The weather is nice today, feeling good! ☀️ #weather #happy #test",2025-07-21 16:11:54.583550,user_8106,positive,"the weather is nice today, feeling good! ☀️ weather happy test",62,11,3,"['#weather', '#happy', '#test']",0,[],0,1,0,1,1,0,1,positive,0.4,"{'negative': 0.3, 'neutral': 0.3, 'positive': 0.4}",0.3,0.3,0.4
tweet_004342,Wonderful day at the beach! 🏖️ #beach #wonderful #data,2025-07-31 19:10:54.583611,user_6593,positive,wonderful day at the beach! 🏖️ beach wonderful data,51,9,3,"['#beach', '#wonderful', '#data']",0,[],0,1,0,1,2,0,2,positive,0.5,"{'negative': 0.25, 'neutral': 0.25, 'positive': 0.5}",0.25,0.25,0.5
